ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,target
-0.3398575535100529,0.9503161448664326,0.24199595535336527,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.7951825961832407,-1.0522813964615434,-1.0921176127902597,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.7622102736566431,-1.0522813964615434,0.35946507456098004,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.006081906993558,-1.0522813964615434,-1.1424615210220945,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.7095543045760442,0.9503161448664326,-0.6725850441916353,-0.942155595646049,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5099814873645624,0.9503161448664326,0.4853248451405673,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.19384682486707672,-1.0522813964615434,-0.370521594800626,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.176302985942868,-1.0522813964615434,-0.8236167688871401,-2.6633287974230186,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.737870538573133,-1.0522813964615434,-0.7732728606553052,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.29918321533624703,-1.0522813964615434,-0.4124748516604884,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.8069621495260296,0.9503161448664326,-0.3117870351968186,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.118218087309231,-1.0522813964615434,1.156576954898366,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.7992601338788216,0.9503161448664326,-0.018114237177781708,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.876280290350903,-1.0522813964615434,-0.9578671908386999,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-1.0502552320290166,-1.0522813964615434,-1.3690091080653515,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.0416470968939016,0.9503161448664326,-0.17753661324525888,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.078219445064154,0.9503161448664326,1.0307171843187788,1.7058031763185197,-2.412352471021688,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0138849614227683,-1.0522813964615434,0.7454350376717143,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.8185151729968418,-1.0522813964615434,-0.873960677118975,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.48732850016689133,-1.0522813964615434,-0.613850484587828,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
3.0431395545901396,-1.0522813964615434,3.6989443206060284,-0.942155595646049,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.13358987892127178,0.9503161448664326,0.5944033129762095,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7975489336850099,-1.0522813964615434,0.6615285239519895,-2.6633287974230186,0.41453312151208005,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.696415572001395,0.9503161448664326,-0.36213094342865354,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
6.657423661978553,0.9503161448664326,4.2695086139001575,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.2499251943352989,0.9503161448664326,0.5608407074883196,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.11944398807671372,0.9503161448664326,0.2587772580973102,1.7058031763185197,0.41453312151208005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.1824192924862392,-1.0522813964615434,-0.5718972277279656,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.09485327081325429,0.9503161448664326,0.35946507456098004,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.9845615691557706,0.9503161448664326,-0.12719270501342397,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.9732350755569351,-1.0522813964615434,-1.0837269614182872,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-1.0488960527971563,0.9503161448664326,-0.840398071631085,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.45697349732201215,0.9503161448664326,-0.43764680577640586,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.6495277821894174,-1.0522813964615434,0.7622163404156592,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.9682514183734474,0.9503161448664326,-0.6306317873317729,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5619578668292311,-1.0522813964615434,-0.5047720167521857,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.0407409774059948,0.9503161448664326,-0.4879907140082408,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9101342800574349,0.9503161448664326,0.2336053039813928,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.23983238887834893,0.9503161448664326,1.4502497529174028,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.185012159859985,-1.0522813964615434,0.06579227654194313,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.8604231993125333,0.9503161448664326,-0.5635065763559931,0.3818237903362353,-2.412352471021688,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.3552615848044692,0.9503161448664326,-0.051676842665671636,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.21639877328274576,0.9503161448664326,0.10774553340180554,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.459465325913756,0.9503161448664326,-0.018114237177781708,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.643181052086868,-1.0522813964615434,-1.0249924018144796,0.3818237903362353,-2.412352471021688,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-1.0353042604785536,-1.0522813964615434,-1.2011960806259019,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.822366180820446,-1.0522813964615434,-1.0585550073023695,0.3818237903362353,0.41453312151208005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
1.6542849095009284,0.9503161448664326,3.0444735135921746,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.939809693286384,-1.0522813964615434,0.49371549651253976,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.4073634553591126,-1.0522813964615434,-0.9326952367227823,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.38629617726527854,0.9503161448664326,-0.5635065763559931,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.07944923951883799,-1.0522813964615434,-0.14397400775736896,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.2657822853736686,0.9503161448664326,0.12452683614575051,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.8531742434092786,-1.0522813964615434,-1.2095867319978744,-2.2661349816283334,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.8527211836653251,-1.0522813964615434,-1.2515399888577368,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.8463783472499773,0.9503161448664326,0.0741829279139156,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.1211307359625527,-1.0522813964615434,-0.16075531050131392,-2.9281246746194753,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.200319046059601,0.9503161448664326,0.2587772580973102,-3.457716429012389,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.0416470968939016,0.9503161448664326,-0.8068354661431951,-0.942155595646049,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.2263699813369227,0.9503161448664326,2.3480494497184585,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5231202199392115,-1.0522813964615434,-0.7481009065393878,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9304209297533368,0.9503161448664326,-0.3117870351968186,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.8999404358184829,0.9503161448664326,1.2153115145021733,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.47645506631200923,0.9503161448664326,-0.4208655030324609,0.3818237903362353,0.41453312151208005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5274281811939707,0.9503161448664326,2.9773483026163947,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.8749211111190428,-1.0522813964615434,-1.2095867319978744,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.046375878210238274,-1.0522813964615434,0.25038660672533775,-2.9281246746194753,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.37121971462484094,0.9503161448664326,-0.11041140226947901,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.17753667408475357,-1.0522813964615434,0.31751181770111764,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.033916735251519205,0.9503161448664326,-0.13558335638539648,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.4399876506109603,0.9503161448664326,2.6836755045973577,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.7889407985498949,0.9503161448664326,1.2656554227340082,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.16089895464845172,-1.0522813964615434,-0.22788052147709378,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.13801943757880397,0.9503161448664326,0.7118724321838243,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.3665919720905062,0.9503161448664326,2.82631657792089,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5913057114042014,-1.0522813964615434,-1.150852172394067,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.7689051310339423,-1.0522813964615434,-0.8068354661431951,0.3818237903362353,0.41453312151208005,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0120727224469546,-1.0522813964615434,0.02383901968208071,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.7256379254863906,-1.0522813964615434,-1.066945658674342,0.3818237903362353,-2.412352471021688,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.30338624412180254,-1.0522813964615434,-0.3117870351968186,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.6003669062832698,0.9503161448664326,0.14969879026166796,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2.005632740936806,-1.0522813964615434,1.8026571105402471,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.17640402472487002,0.9503161448664326,0.3846370286768975,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.9249842128258958,-1.0522813964615434,-1.2431493374857643,-0.942155595646049,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.11242156204543569,-1.0522813964615434,-0.7397102551674153,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8102346065157057,-1.0522813964615434,-0.16075531050131392,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.6366116857995435,0.9503161448664326,-0.387302897544571,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.32354740272772975,-1.0522813964615434,-0.4124748516604884,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.23134974483320864,0.9503161448664326,0.376246377304925,-2.6633287974230186,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.49253868722235566,0.9503161448664326,0.3426837718170351,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1.3790511150492253,0.9503161448664326,1.0810610925506137,-2.6633287974230186,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.7801061335428031,0.9503161448664326,0.4769341937685948,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.4636439023913388,0.9503161448664326,1.2908273768499257,-1.6041452886371912,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.8642742071361373,-1.0522813964615434,-1.0753363100463147,-3.457716429012389,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.1742681107822792,-1.0522813964615434,-0.16075531050131392,1.7058031763185197,0.41453312151208005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.70502370713651,0.9503161448664326,-0.12719270501342397,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.4440651883065412,0.9503161448664326,0.9048574137391915,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.7351521801094125,0.9503161448664326,-0.47960006263626825,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.789519349383823,-1.0522813964615434,-1.2599306402297092,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.9098067114034561,0.9503161448664326,-0.40408420028851594,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.15047858053752303,0.9503161448664326,-0.19431791598920387,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.8586109603367197,-1.0522813964615434,-1.167633475138012,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.5762292487637638,0.9503161448664326,1.366343239197678,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.36319013032365405,-1.0522813964615434,-0.370521594800626,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.4533529130575864,-1.0522813964615434,0.0741829279139156,-2.2661349816283334,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.022036143126728257,-1.0522813964615434,-0.14397400775736896,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.25309661254297283,0.9503161448664326,-0.10202075089750653,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.7250593746524625,0.9503161448664326,1.2404834686180908,-2.6633287974230186,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.7521419205076657,0.9503161448664326,-0.5635065763559931,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.6028587348750136,-1.0522813964615434,-0.8236167688871401,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.7936979258614058,0.9503161448664326,1.2824367254779532,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.18219276261426248,0.9503161448664326,-0.08523944815356158,0.3818237903362353,0.41453312151208005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.047860548532073235,0.9503161448664326,-0.24466182422103874,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.4844846506131961,0.9503161448664326,-0.19431791598920387,0.3818237903362353,-2.412352471021688,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.5194957419875842,0.9503161448664326,0.46015289102464985,-0.2801659026549069,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.5861965631307391,0.9503161448664326,0.2587772580973102,-2.6633287974230186,0.41453312151208005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2.9178685353870186,0.9503161448664326,1.366343239197678,-0.2801659026549069,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5202763703855163,0.9503161448664326,1.64323473447277,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.27041392159520483,0.9503161448664326,0.20843334986547535,0.3818237903362353,0.41453312151208005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
5.248407858283415,-1.0522813964615434,4.2695086139001575,-2.9281246746194753,-2.412352471021688,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.35639423416435273,-1.0522813964615434,-0.8068354661431951,0.3818237903362353,-2.412352471021688,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.4861958508070078,-1.0522813964615434,-0.9830391449546173,-0.942155595646049,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.8543068927691622,0.9503161448664326,-0.3789122461725985,-0.2801659026549069,0.41453312151208005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0596439955620638,0.9503161448664326,0.9719826247149713,1.7058031763185197,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.41131550196471867,-1.0522813964615434,-0.21109921873314882,0.3818237903362353,-2.412352471021688,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.977992202868446,0.9503161448664326,-0.4292561544044334,-0.2801659026549069,0.41453312151208005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.11242156204543569,0.9503161448664326,-0.10202075089750653,0.3818237903362353,0.41453312151208005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
